en-lv,tildeset,72,hyp1,15,hyp2,18
en-lv,tildeset,73,hyp1,14,hyp2,20
en-lv,tildeset,74,hyp1,15,hyp2,18
en-lv,tildeset,75,hyp1,16,hyp2,16
en-lv,tildeset,76,hyp1,17,hyp2,16
en-lv,tildeset,77,hyp1,20,hyp2,14
en-lv,tildeset,78,hyp1,20,hyp2,14
en-lv,tildeset,79,hyp1,15,hyp2,19
en-lv,tildeset,80,hyp1,14,hyp2,20
en-lv,tildeset,81,hyp1,17,hyp2,14
en-lv,tildeset,82,hyp1,16,hyp2,16
en-lv,tildeset,83,hyp1,16,hyp2,17
en-lv,tildeset,84,hyp1,17,hyp2,18
en-lv,tildeset,85,hyp1,15,hyp2,15
en-lv,tildeset,86,hyp1,16,hyp2,20
en-lv,tildeset,87,hyp1,16,hyp2,20
en-lv,tildeset,88,hyp1,18,hyp2,17
en-lv,tildeset,89,hyp1,20,hyp2,16
en-lv,tildeset,90,hyp1,18,hyp2,17
en-lv,tildeset,91,hyp1,20,hyp2,16
en-lv,tildeset,92,hyp1,18,hyp2,19
en-lv,tildeset,93,hyp1,18,hyp2,20
en-lv,tildeset,94,hyp1,19,hyp2,18
en-lv,tildeset,95,hyp1,19,hyp2,19
en-lv,tildeset,96,hyp1,19,hyp2,19
en-lv,tildeset,97,hyp1,20,hyp2,19
en-lv,tildeset,98,hyp1,19,hyp2,20
en-lv,tildeset,99,hyp1,19,hyp2,20
en-lv,tildeset,100,hyp1,19,hyp2,20
en-lv,tildeset,101,hyp1,19,hyp2,20
en-lv,tildeset,102,hyp1,19,hyp2,20
en-lv,tildeset,103,hyp1,19,hyp2,20
en-lv,tildeset,104,hyp1,19,hyp2,19
en-lv,tildeset,105,hyp1,19,hyp2,20
en-lv,tildeset,106,hyp1,19,hyp2,20
en-lv,tildeset,107,hyp1,19,hyp2,20
en-lv,tildeset,108,hyp1,20,hyp2,19
en-lv,tildeset,109,hyp1,19,hyp2,20
en-lv,tildeset,110,hyp1,20,hyp2,19
en-lv,tildeset,111,hyp1,19,hyp2,19
en-lv,tildeset,112,hyp1,19,hyp2,20
en-lv,tildeset,113,hyp1,14,hyp2,20
en-lv,tildeset,114,hyp1,14,hyp2,14
en-lv,tildeset,115,hyp1,11,hyp2,12
en-lv,tildeset,116,hyp1,14,hyp2,14
en-lv,tildeset,117,hyp1,12,hyp2,13
en-lv,tildeset,118,hyp1,13,hyp2,12
en-lv,tildeset,119,hyp1,14,hyp2,5
en-lv,tildeset,120,hyp1,17,hyp2,10
en-lv,tildeset,121,hyp1,7,hyp2,13
en-lv,tildeset,122,hyp1,13,hyp2,6
en-lv,tildeset,123,hyp1,14,hyp2,8
en-lv,tildeset,124,hyp1,16,hyp2,8
en-lv,tildeset,125,hyp1,14,hyp2,9
en-lv,tildeset,126,hyp1,14,hyp2,19
en-lv,tildeset,127,hyp1,20,hyp2,14
en-lv,tildeset,128,hyp1,8,hyp2,16
en-lv,tildeset,129,hyp1,18,hyp2,12
en-lv,tildeset,130,hyp1,14,hyp2,14
en-lv,tildeset,131,hyp1,14,hyp2,8
en-lv,tildeset,132,hyp1,20,hyp2,14
en-lv,tildeset,133,hyp1,13,hyp2,9
en-lv,tildeset,134,hyp1,14,hyp2,6
en-lv,tildeset,135,hyp1,20,hyp2,14
en-lv,tildeset,136,hyp1,8,hyp2,13
en-lv,tildeset,137,hyp1,8,hyp2,11
en-lv,tildeset,138,hyp1,5,hyp2,11
en-lv,tildeset,139,hyp1,14,hyp2,20
en-lv,tildeset,140,hyp1,8,hyp2,16
en-lv,tildeset,141,hyp1,14,hyp2,20
en-lv,tildeset,142,hyp1,13,hyp2,12
en-lv,tildeset,143,hyp1,18,hyp2,12
en-lv,tildeset,144,hyp1,20,hyp2,14
en-lv,tildeset,145,hyp1,14,hyp2,20
en-lv,tildeset,146,hyp1,18,hyp2,12
en-lv,tildeset,147,hyp1,9,hyp2,12
en-lv,tildeset,148,hyp1,14,hyp2,14
en-lv,tildeset,149,hyp1,14,hyp2,14
en-lv,tildeset,150,hyp1,14,hyp2,20
en-lv,tildeset,151,hyp1,12,hyp2,13
en-lv,tildeset,152,hyp1,15,hyp2,13
en-lv,tildeset,153,hyp1,12,hyp2,17
en-lv,tildeset,154,hyp1,19,hyp2,14
en-lv,tildeset,155,hyp1,14,hyp2,19
en-lv,tildeset,156,hyp1,14,hyp2,19
en-lv,tildeset,157,hyp1,14,hyp2,17
en-lv,tildeset,158,hyp1,14,hyp2,20
en-lv,tildeset,159,hyp1,14,hyp2,20
en-lv,tildeset,160,hyp1,15,hyp2,14
en-lv,tildeset,161,hyp1,14,hyp2,15
en-lv,tildeset,162,hyp1,14,hyp2,14
en-lv,tildeset,163,hyp1,14,hyp2,19
en-lv,tildeset,164,hyp1,16,hyp2,18
en-lv,tildeset,165,hyp1,14,hyp2,17
en-lv,tildeset,166,hyp1,16,hyp2,17
en-lv,tildeset,167,hyp1,15,hyp2,18
en-lv,tildeset,168,hyp1,19,hyp2,16
en-lv,tildeset,169,hyp1,16,hyp2,18
en-lv,tildeset,170,hyp1,18,hyp2,18
en-lv,tildeset,171,hyp1,18,hyp2,17
en-lv,tildeset,172,hyp1,17,hyp2,17
en-lv,tildeset,173,hyp1,17,hyp2,20
en-lv,tildeset,174,hyp1,17,hyp2,18
en-lv,tildeset,175,hyp1,19,hyp2,17
en-lv,tildeset,176,hyp1,18,hyp2,20
en-lv,tildeset,177,hyp1,19,hyp2,19
en-lv,tildeset,178,hyp1,18,hyp2,20
en-lv,tildeset,179,hyp1,18,hyp2,20
en-lv,tildeset,180,hyp1,18,hyp2,19
en-lv,tildeset,181,hyp1,19,hyp2,19
en-lv,tildeset,182,hyp1,19,hyp2,19
en-lv,tildeset,183,hyp1,19,hyp2,19
en-lv,tildeset,184,hyp1,19,hyp2,19
en-lv,tildeset,185,hyp1,19,hyp2,19
en-lv,tildeset,186,hyp1,19,hyp2,19
en-lv,tildeset,187,hyp1,19,hyp2,20
en-lv,tildeset,188,hyp1,19,hyp2,19
en-lv,tildeset,189,hyp1,19,hyp2,19
en-lv,tildeset,190,hyp1,19,hyp2,19
en-lv,tildeset,191,hyp1,20,hyp2,19
en-lv,tildeset,192,hyp1,20,hyp2,19
en-lv,tildeset,193,hyp1,19,hyp2,20
en-lv,tildeset,194,hyp1,19,hyp2,19
en-lv,tildeset,195,hyp1,20,hyp2,19
en-lv,tildeset,196,hyp1,19,hyp2,20
en-lv,tildeset,197,hyp1,19,hyp2,19
en-lv,tildeset,198,hyp1,19,hyp2,20
en-lv,tildeset,199,hyp1,19,hyp2,19
en-lv,tildeset,200,hyp1,19,hyp2,20
en-lv,tildeset,201,hyp1,19,hyp2,20
en-lv,tildeset,202,hyp1,19,hyp2,20
en-lv,tildeset,203,hyp1,19,hyp2,19
en-lv,tildeset,204,hyp1,19,hyp2,20
en-lv,tildeset,205,hyp1,19,hyp2,20
en-lv,tildeset,206,hyp1,19,hyp2,20
en-lv,tildeset,207,hyp1,20,hyp2,19
en-lv,tildeset,208,hyp1,19,hyp2,19
en-lv,tildeset,209,hyp1,19,hyp2,19
en-lv,tildeset,210,hyp1,19,hyp2,19
en-lv,tildeset,211,hyp1,20,hyp2,19
en-lv,tildeset,212,hyp1,19,hyp2,20
en-lv,tildeset,213,hyp1,14,hyp2,19
en-lv,tildeset,214,hyp1,14,hyp2,19
en-lv,tildeset,215,hyp1,5,hyp2,10
en-lv,tildeset,216,hyp1,14,hyp2,20
en-lv,tildeset,217,hyp1,14,hyp2,20
en-lv,tildeset,218,hyp1,14,hyp2,20
en-lv,tildeset,219,hyp1,10,hyp2,17
en-lv,tildeset,220,hyp1,14,hyp2,14
en-lv,tildeset,221,hyp1,14,hyp2,20
en-lv,tildeset,222,hyp1,14,hyp2,20
en-lv,tildeset,223,hyp1,14,hyp2,20
en-lv,tildeset,224,hyp1,14,hyp2,20
en-lv,tildeset,225,hyp1,12,hyp2,13
en-lv,tildeset,226,hyp1,14,hyp2,19
en-lv,tildeset,227,hyp1,9,hyp2,14
en-lv,tildeset,228,hyp1,14,hyp2,14
en-lv,tildeset,229,hyp1,5,hyp2,11
en-lv,tildeset,230,hyp1,14,hyp2,20
en-lv,tildeset,231,hyp1,14,hyp2,20
en-lv,tildeset,232,hyp1,14,hyp2,20
en-lv,tildeset,233,hyp1,14,hyp2,20
en-lv,tildeset,234,hyp1,14,hyp2,20
en-lv,tildeset,235,hyp1,14,hyp2,20
en-lv,tildeset,236,hyp1,14,hyp2,19
en-lv,tildeset,237,hyp1,5,hyp2,12
en-lv,tildeset,238,hyp1,14,hyp2,20
en-lv,tildeset,239,hyp1,14,hyp2,20
en-lv,tildeset,240,hyp1,14,hyp2,20
en-lv,tildeset,241,hyp1,14,hyp2,20
en-lv,tildeset,242,hyp1,14,hyp2,20
en-lv,tildeset,243,hyp1,6,hyp2,13
en-lv,tildeset,244,hyp1,7,hyp2,12
en-lv,tildeset,245,hyp1,14,hyp2,20
en-lv,tildeset,246,hyp1,12,hyp2,10
en-lv,tildeset,247,hyp1,14,hyp2,20
en-lv,tildeset,248,hyp1,14,hyp2,20
en-lv,tildeset,249,hyp1,14,hyp2,19
en-lv,tildeset,250,hyp1,9,hyp2,14
en-lv,tildeset,251,hyp1,8,hyp2,13
en-lv,tildeset,252,hyp1,14,hyp2,19
en-lv,tildeset,253,hyp1,13,hyp2,15
en-lv,tildeset,254,hyp1,10,hyp2,16
en-lv,tildeset,255,hyp1,11,hyp2,14
en-lv,tildeset,256,hyp1,15,hyp2,14
en-lv,tildeset,257,hyp1,14,hyp2,14
en-lv,tildeset,258,hyp1,14,hyp2,20
en-lv,tildeset,259,hyp1,14,hyp2,20
en-lv,tildeset,260,hyp1,14,hyp2,20
en-lv,tildeset,261,hyp1,11,hyp2,13
en-lv,tildeset,262,hyp1,14,hyp2,20
en-lv,tildeset,263,hyp1,14,hyp2,20
en-lv,tildeset,264,hyp1,12,hyp2,16
en-lv,tildeset,265,hyp1,14,hyp2,17
en-lv,tildeset,266,hyp1,14,hyp2,17
en-lv,tildeset,267,hyp1,14,hyp2,19
en-lv,tildeset,268,hyp1,14,hyp2,20
en-lv,tildeset,269,hyp1,14,hyp2,20
en-lv,tildeset,270,hyp1,14,hyp2,15
en-lv,tildeset,271,hyp1,19,hyp2,14
en-lv,tildeset,272,hyp1,14,hyp2,14
en-lv,tildeset,273,hyp1,18,hyp2,16
en-lv,tildeset,274,hyp1,14,hyp2,17
en-lv,tildeset,275,hyp1,17,hyp2,16
en-lv,tildeset,276,hyp1,19,hyp2,16
en-lv,tildeset,277,hyp1,17,hyp2,18
en-lv,tildeset,278,hyp1,15,hyp2,16
en-lv,tildeset,279,hyp1,17,hyp2,18
en-lv,tildeset,280,hyp1,15,hyp2,16
en-lv,tildeset,281,hyp1,15,hyp2,20
en-lv,tildeset,282,hyp1,15,hyp2,20
en-lv,tildeset,283,hyp1,15,hyp2,16
en-lv,tildeset,284,hyp1,15,hyp2,18
en-lv,tildeset,285,hyp1,17,hyp2,16
en-lv,tildeset,286,hyp1,16,hyp2,20
en-lv,tildeset,287,hyp1,17,hyp2,17
en-lv,tildeset,288,hyp1,16,hyp2,17
en-lv,tildeset,289,hyp1,17,hyp2,19
en-lv,tildeset,290,hyp1,17,hyp2,20
en-lv,tildeset,291,hyp1,17,hyp2,20
en-lv,tildeset,292,hyp1,17,hyp2,20
en-lv,tildeset,293,hyp1,18,hyp2,19
en-lv,tildeset,294,hyp1,18,hyp2,20
en-lv,tildeset,295,hyp1,18,hyp2,19
en-lv,tildeset,296,hyp1,20,hyp2,19
en-lv,tildeset,297,hyp1,19,hyp2,20
en-lv,tildeset,298,hyp1,19,hyp2,19
en-lv,tildeset,299,hyp1,19,hyp2,19
en-lv,tildeset,300,hyp1,19,hyp2,20
en-lv,tildeset,301,hyp1,19,hyp2,19
en-lv,tildeset,302,hyp1,19,hyp2,20
en-lv,tildeset,303,hyp1,19,hyp2,20
en-lv,tildeset,304,hyp1,19,hyp2,20
en-lv,tildeset,305,hyp1,19,hyp2,19
en-lv,tildeset,306,hyp1,19,hyp2,20
en-lv,tildeset,307,hyp1,19,hyp2,19
en-lv,tildeset,308,hyp1,19,hyp2,20
en-lv,tildeset,309,hyp1,19,hyp2,19
en-lv,tildeset,310,hyp1,19,hyp2,20
en-lv,tildeset,311,hyp1,19,hyp2,20
en-lv,tildeset,312,hyp1,19,hyp2,20
en-lv,tildeset,313,hyp1,19,hyp2,20
en-lv,tildeset,314,hyp1,19,hyp2,19
en-lv,tildeset,315,hyp1,19,hyp2,19
en-lv,tildeset,316,hyp1,19,hyp2,20
en-lv,tildeset,317,hyp1,19,hyp2,20
en-lv,tildeset,318,hyp1,19,hyp2,19
en-lv,tildeset,319,hyp1,19,hyp2,20
en-lv,tildeset,320,hyp1,20,hyp2,19
en-lv,tildeset,321,hyp1,19,hyp2,20
en-lv,tildeset,322,hyp1,19,hyp2,20
en-lv,tildeset,323,hyp1,19,hyp2,19
en-lv,tildeset,324,hyp1,19,hyp2,20
en-lv,tildeset,325,hyp1,20,hyp2,19
en-lv,tildeset,326,hyp1,19,hyp2,20
en-lv,tildeset,327,hyp1,19,hyp2,19
en-lv,tildeset,328,hyp1,19,hyp2,19
en-lv,tildeset,329,hyp1,20,hyp2,19
en-lv,tildeset,330,hyp1,19,hyp2,20
en-lv,tildeset,331,hyp1,19,hyp2,19
en-lv,tildeset,332,hyp1,19,hyp2,20
en-lv,tildeset,333,hyp1,19,hyp2,20
en-lv,tildeset,334,hyp1,19,hyp2,19
en-lv,tildeset,335,hyp1,20,hyp2,19
en-lv,tildeset,336,hyp1,19,hyp2,20
en-lv,tildeset,337,hyp1,19,hyp2,19
en-lv,tildeset,338,hyp1,19,hyp2,20
en-lv,tildeset,339,hyp1,19,hyp2,20
en-lv,tildeset,340,hyp1,19,hyp2,19
en-lv,tildeset,341,hyp1,20,hyp2,14
en-lv,tildeset,342,hyp1,19,hyp2,14
en-lv,tildeset,343,hyp1,20,hyp2,14
en-lv,tildeset,344,hyp1,20,hyp2,14
en-lv,tildeset,345,hyp1,18,hyp2,12
en-lv,tildeset,346,hyp1,20,hyp2,14
en-lv,tildeset,347,hyp1,14,hyp2,14
en-lv,tildeset,348,hyp1,20,hyp2,14
en-lv,tildeset,349,hyp1,20,hyp2,14
en-lv,tildeset,350,hyp1,20,hyp2,14
en-lv,tildeset,351,hyp1,15,hyp2,9
en-lv,tildeset,352,hyp1,10,hyp2,15
en-lv,tildeset,353,hyp1,12,hyp2,18
en-lv,tildeset,354,hyp1,13,hyp2,13
en-lv,tildeset,355,hyp1,20,hyp2,14
en-lv,tildeset,356,hyp1,16,hyp2,10
en-lv,tildeset,357,hyp1,14,hyp2,14
en-lv,tildeset,358,hyp1,20,hyp2,14
en-lv,tildeset,359,hyp1,19,hyp2,14
en-lv,tildeset,360,hyp1,20,hyp2,14
en-lv,tildeset,361,hyp1,20,hyp2,14
en-lv,tildeset,362,hyp1,19,hyp2,14
en-lv,tildeset,363,hyp1,14,hyp2,14
en-lv,tildeset,364,hyp1,14,hyp2,14
en-lv,tildeset,365,hyp1,20,hyp2,14
en-lv,tildeset,366,hyp1,19,hyp2,14
en-lv,tildeset,367,hyp1,18,hyp2,12
en-lv,tildeset,368,hyp1,19,hyp2,14
en-lv,tildeset,369,hyp1,19,hyp2,14
en-lv,tildeset,370,hyp1,20,hyp2,14
en-lv,tildeset,371,hyp1,20,hyp2,14
en-lv,tildeset,372,hyp1,19,hyp2,14
en-lv,tildeset,373,hyp1,20,hyp2,14
en-lv,tildeset,374,hyp1,20,hyp2,14
en-lv,tildeset,375,hyp1,14,hyp2,19
en-lv,tildeset,376,hyp1,20,hyp2,14
en-lv,tildeset,377,hyp1,13,hyp2,12
en-lv,tildeset,378,hyp1,15,hyp2,14
en-lv,tildeset,379,hyp1,17,hyp2,14
en-lv,tildeset,380,hyp1,20,hyp2,14
en-lv,tildeset,381,hyp1,19,hyp2,14
en-lv,tildeset,382,hyp1,14,hyp2,14
en-lv,tildeset,383,hyp1,17,hyp2,15
en-lv,tildeset,384,hyp1,20,hyp2,14
en-lv,tildeset,385,hyp1,19,hyp2,14
en-lv,tildeset,386,hyp1,20,hyp2,14
en-lv,tildeset,387,hyp1,17,hyp2,13
en-lv,tildeset,388,hyp1,20,hyp2,14
en-lv,tildeset,389,hyp1,16,hyp2,16
en-lv,tildeset,390,hyp1,17,hyp2,13
en-lv,tildeset,391,hyp1,13,hyp2,17
en-lv,tildeset,392,hyp1,19,hyp2,14
en-lv,tildeset,393,hyp1,20,hyp2,14
en-lv,tildeset,394,hyp1,20,hyp2,14
en-lv,tildeset,395,hyp1,13,hyp2,17
en-lv,tildeset,396,hyp1,16,hyp2,18
en-lv,tildeset,397,hyp1,19,hyp2,15
en-lv,tildeset,398,hyp1,15,hyp2,19
en-lv,tildeset,399,hyp1,20,hyp2,15
en-lv,tildeset,400,hyp1,20,hyp2,16
en-lv,tildeset,401,hyp1,19,hyp2,16
en-lv,tildeset,402,hyp1,17,hyp2,19
en-lv,tildeset,403,hyp1,19,hyp2,17
en-lv,tildeset,404,hyp1,19,hyp2,17
en-lv,tildeset,405,hyp1,20,hyp2,17
en-lv,tildeset,406,hyp1,20,hyp2,17
en-lv,tildeset,407,hyp1,17,hyp2,18
en-lv,tildeset,408,hyp1,20,hyp2,17
en-lv,tildeset,409,hyp1,20,hyp2,18
en-lv,tildeset,410,hyp1,20,hyp2,18
en-lv,tildeset,411,hyp1,20,hyp2,18
en-lv,tildeset,412,hyp1,19,hyp2,18
en-lv,tildeset,413,hyp1,20,hyp2,19
en-lv,tildeset,414,hyp1,19,hyp2,20
en-lv,tildeset,415,hyp1,20,hyp2,19
en-lv,tildeset,416,hyp1,20,hyp2,19
en-lv,tildeset,417,hyp1,19,hyp2,20
en-lv,tildeset,418,hyp1,14,hyp2,19
en-lv,tildeset,419,hyp1,14,hyp2,20
en-lv,tildeset,420,hyp1,14,hyp2,14
en-lv,tildeset,421,hyp1,14,hyp2,19
en-lv,tildeset,422,hyp1,14,hyp2,19
en-lv,tildeset,423,hyp1,14,hyp2,14
en-lv,tildeset,424,hyp1,14,hyp2,20
en-lv,tildeset,425,hyp1,14,hyp2,14
en-lv,tildeset,426,hyp1,19,hyp2,14
en-lv,tildeset,427,hyp1,14,hyp2,20
en-lv,tildeset,428,hyp1,19,hyp2,14
en-lv,tildeset,429,hyp1,19,hyp2,14
en-lv,tildeset,430,hyp1,15,hyp2,12
en-lv,tildeset,431,hyp1,14,hyp2,20
en-lv,tildeset,432,hyp1,12,hyp2,18
en-lv,tildeset,433,hyp1,14,hyp2,14
en-lv,tildeset,434,hyp1,14,hyp2,20
en-lv,tildeset,435,hyp1,14,hyp2,20
en-lv,tildeset,436,hyp1,19,hyp2,14
en-lv,tildeset,437,hyp1,19,hyp2,14
en-lv,tildeset,438,hyp1,14,hyp2,19
en-lv,tildeset,439,hyp1,8,hyp2,12
en-lv,tildeset,440,hyp1,13,hyp2,9
en-lv,tildeset,441,hyp1,12,hyp2,15
en-lv,tildeset,442,hyp1,14,hyp2,14
en-lv,tildeset,443,hyp1,14,hyp2,14
en-lv,tildeset,444,hyp1,14,hyp2,20
en-lv,tildeset,445,hyp1,14,hyp2,14
en-lv,tildeset,446,hyp1,15,hyp2,8
en-lv,tildeset,447,hyp1,19,hyp2,14
en-lv,tildeset,448,hyp1,14,hyp2,14
en-lv,tildeset,449,hyp1,14,hyp2,14
en-lv,tildeset,450,hyp1,14,hyp2,14
en-lv,tildeset,451,hyp1,14,hyp2,19
en-lv,tildeset,452,hyp1,12,hyp2,13
en-lv,tildeset,453,hyp1,14,hyp2,14
en-lv,tildeset,454,hyp1,14,hyp2,14
en-lv,tildeset,455,hyp1,14,hyp2,14
en-lv,tildeset,456,hyp1,14,hyp2,19
en-lv,tildeset,457,hyp1,14,hyp2,20
en-lv,tildeset,458,hyp1,14,hyp2,14
en-lv,tildeset,459,hyp1,13,hyp2,12
en-lv,tildeset,460,hyp1,12,hyp2,13
en-lv,tildeset,461,hyp1,17,hyp2,13
en-lv,tildeset,462,hyp1,14,hyp2,12
en-lv,tildeset,463,hyp1,20,hyp2,14
en-lv,tildeset,464,hyp1,12,hyp2,15
en-lv,tildeset,465,hyp1,14,hyp2,15
en-lv,tildeset,466,hyp1,13,hyp2,15
en-lv,tildeset,467,hyp1,17,hyp2,13
en-lv,tildeset,468,hyp1,13,hyp2,14
en-lv,tildeset,469,hyp1,14,hyp2,13
en-lv,tildeset,470,hyp1,20,hyp2,14
en-lv,tildeset,471,hyp1,17,hyp2,14
en-lv,tildeset,472,hyp1,14,hyp2,18
en-lv,tildeset,473,hyp1,20,hyp2,14
en-lv,tildeset,474,hyp1,17,hyp2,15
en-lv,tildeset,475,hyp1,14,hyp2,18
en-lv,tildeset,476,hyp1,15,hyp2,19
en-lv,tildeset,477,hyp1,15,hyp2,16
en-lv,tildeset,478,hyp1,17,hyp2,17
en-lv,tildeset,479,hyp1,14,hyp2,17
en-lv,tildeset,480,hyp1,14,hyp2,15
en-lv,tildeset,481,hyp1,15,hyp2,14
en-lv,tildeset,482,hyp1,19,hyp2,15
en-lv,tildeset,483,hyp1,18,hyp2,16
en-lv,tildeset,484,hyp1,15,hyp2,15
en-lv,tildeset,485,hyp1,17,hyp2,15
en-lv,tildeset,486,hyp1,15,hyp2,16
en-lv,tildeset,487,hyp1,15,hyp2,15
en-lv,tildeset,488,hyp1,15,hyp2,18
en-lv,tildeset,489,hyp1,15,hyp2,20
en-lv,tildeset,490,hyp1,16,hyp2,16
en-lv,tildeset,491,hyp1,16,hyp2,16
en-lv,tildeset,492,hyp1,18,hyp2,16
en-lv,tildeset,493,hyp1,20,hyp2,16
en-lv,tildeset,494,hyp1,16,hyp2,16
en-lv,tildeset,495,hyp1,18,hyp2,16
en-lv,tildeset,496,hyp1,16,hyp2,16
en-lv,tildeset,497,hyp1,16,hyp2,19
en-lv,tildeset,498,hyp1,20,hyp2,16
en-lv,tildeset,499,hyp1,17,hyp2,16
en-lv,tildeset,500,hyp1,17,hyp2,17
en-lv,tildeset,501,hyp1,18,hyp2,16
en-lv,tildeset,502,hyp1,17,hyp2,17
en-lv,tildeset,503,hyp1,18,hyp2,17
en-lv,tildeset,504,hyp1,17,hyp2,19
en-lv,tildeset,505,hyp1,17,hyp2,19
en-lv,tildeset,506,hyp1,17,hyp2,20
en-lv,tildeset,507,hyp1,18,hyp2,18
en-lv,tildeset,508,hyp1,18,hyp2,18
en-lv,tildeset,509,hyp1,18,hyp2,20
en-lv,tildeset,510,hyp1,18,hyp2,19
en-lv,tildeset,511,hyp1,20,hyp2,18
en-lv,tildeset,512,hyp1,18,hyp2,20
en-lv,tildeset,513,hyp1,18,hyp2,18
en-lv,tildeset,514,hyp1,18,hyp2,18
en-lv,tildeset,515,hyp1,20,hyp2,18
en-lv,tildeset,516,hyp1,19,hyp2,19
en-lv,tildeset,517,hyp1,19,hyp2,19
en-lv,tildeset,518,hyp1,11,hyp2,14
en-lv,tildeset,519,hyp1,14,hyp2,20
en-lv,tildeset,520,hyp1,10,hyp2,15
en-lv,tildeset,521,hyp1,11,hyp2,13
en-lv,tildeset,522,hyp1,20,hyp2,14
en-lv,tildeset,523,hyp1,13,hyp2,16
en-lv,tildeset,524,hyp1,20,hyp2,14
en-lv,tildeset,525,hyp1,14,hyp2,14
en-lv,tildeset,526,hyp1,14,hyp2,14
en-lv,tildeset,527,hyp1,20,hyp2,14
en-lv,tildeset,528,hyp1,19,hyp2,14
en-lv,tildeset,529,hyp1,15,hyp2,15
en-lv,tildeset,530,hyp1,19,hyp2,14
en-lv,tildeset,531,hyp1,14,hyp2,17
en-lv,tildeset,532,hyp1,19,hyp2,14
en-lv,tildeset,533,hyp1,20,hyp2,14
en-lv,tildeset,534,hyp1,14,hyp2,20
en-lv,tildeset,535,hyp1,15,hyp2,15
en-lv,tildeset,536,hyp1,14,hyp2,14
en-lv,tildeset,537,hyp1,18,hyp2,12
